step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
2,Hesse,2015-09-13,2015-09-27,-0.000688811572146397,-0.0578227267108187,-0.0471194715470333,-0.0203848683731366,0.0195607390193482,0.0477713704733846,0.0619646734827155,0
3,Hesse,2015-09-13,2015-10-04,0.0081331823493902,-0.0538323842919166,-0.044008230270325,-0.0141671417156345,0.0283005588958002,0.0602410315456188,0.070627505099759,0
4,Hesse,2015-09-13,2015-10-11,0.00863156849899749,-0.0557082280737446,-0.0473847607552877,-0.0128562840822994,0.0323250686243944,0.0640668486749882,0.0736978737826143,0
5,Hesse,2015-09-13,2015-10-18,0.00592423961335531,-0.0647800305231823,-0.0535678608710077,-0.0184252772790613,0.0325867194680037,0.0712426667965511,0.0816264551296725,0
6,Hesse,2015-09-13,2015-10-25,0.000488924303349458,-0.0734960698493761,-0.0644780085218583,-0.0253017122546067,0.0275452033378629,0.0685920499361,0.0809605960068731,0
1,Mecklenburg-Vorpommern,2015-09-13,2015-09-20,0.0643349988942273,-0.200225521518521,-0.171802342427716,-0.0378833433409415,0.179776397041878,0.36708345402736,0.455899822460958,0
2,Mecklenburg-Vorpommern,2015-09-13,2015-09-27,0.0682577143547307,-0.22057944719099,-0.192244321077551,-0.0461504292860466,0.189009660456014,0.418533167680591,0.499714507859324,0
3,Mecklenburg-Vorpommern,2015-09-13,2015-10-04,0.0603341876398585,-0.240321323156316,-0.211823150666634,-0.0446649275721389,0.195063042099303,0.43085370767955,0.510249824499784,0
4,Mecklenburg-Vorpommern,2015-09-13,2015-10-11,0.0635318687299123,-0.250764668454897,-0.216142291390385,-0.0555565791711019,0.200277572538684,0.466336393581195,0.527728963478667,0
5,Mecklenburg-Vorpommern,2015-09-13,2015-10-18,0.0206786005570555,-0.305410043911062,-0.264717734479931,-0.106113743483242,0.175263452551261,0.431138269703991,0.504852865673275,0
6,Mecklenburg-Vorpommern,2015-09-13,2015-10-25,-0.00284981327198541,-0.343053257527394,-0.294570302620436,-0.144510578976719,0.148982705008887,0.416775239074326,0.495370120968324,0
1,Lower Saxony,2015-09-13,2015-09-20,-0.00841980067345621,-0.122964903722845,-0.10369036020813,-0.0493703069804387,0.0370942324390146,0.105242953749203,0.132137829569119,0
2,Lower Saxony,2015-09-13,2015-09-27,0.00190530064586081,-0.113089793911062,-0.0944285140233493,-0.0365588829597295,0.0472150707406281,0.114794941607417,0.136099578015705,0
3,Lower Saxony,2015-09-13,2015-10-04,0.00774674316090729,-0.11573769134884,-0.0956026528416838,-0.0382708352487009,0.0554043084484405,0.127199039118121,0.156436734520792,0
4,Lower Saxony,2015-09-13,2015-10-11,0.0151948554794259,-0.0955738192526233,-0.0780419604485929,-0.0275432786176335,0.0642800682023035,0.142027011146612,0.160413368876051,0
5,Lower Saxony,2015-09-13,2015-10-18,0.0165942263295902,-0.100269029937153,-0.0869581813166043,-0.029633244387619,0.0639813164487855,0.13552970470652,0.163504033687001,0
6,Lower Saxony,2015-09-13,2015-10-25,0.0104306836069987,-0.1143372060252,-0.0946714475223037,-0.0342576782989655,0.0625412005438135,0.134758013322136,0.181903934137597,0
1,North Rhine-Westphalia,2015-09-13,2015-09-20,-0.17541178669682,-0.409906073403987,-0.373117774202655,-0.25883802388622,-0.0615227338686474,0.105833746524773,0.15898063951782,0
2,North Rhine-Westphalia,2015-09-13,2015-09-27,-0.14712365828223,-0.394833136296699,-0.357248149650305,-0.248030037381026,-0.0352073973522448,0.16565203301764,0.230321460858578,0
3,North Rhine-Westphalia,2015-09-13,2015-10-04,-0.100633672568624,-0.374979538949717,-0.327387843112131,-0.20559568477772,0.00873059823295863,0.186957205466089,0.267779675943263,0
4,North Rhine-Westphalia,2015-09-13,2015-10-11,-0.0539934105645057,-0.340867626855099,-0.305703736735513,-0.163064370926531,0.0876528576393191,0.313405080510706,0.371144473770444,0
5,North Rhine-Westphalia,2015-09-13,2015-10-18,0.0157346942127277,-0.289024044577393,-0.251769736985096,-0.104663366841008,0.161430779981168,0.397504442952007,0.46881686944148,0
6,North Rhine-Westphalia,2015-09-13,2015-10-25,0.0723676784640036,-0.282365494699649,-0.235105803752057,-0.0618980900252853,0.22727172623725,0.499440279896213,0.594880189568182,0
1,Rhineland-Palatinate,2015-09-13,2015-09-20,0.0125435598645867,-0.0332956507798214,-0.025839072689961,-0.00433975961857469,0.027628161464481,0.0516004372919397,0.0598220954223663,0
2,Rhineland-Palatinate,2015-09-13,2015-09-27,0.00717789976742256,-0.0395980325394006,-0.0291056616301645,-0.00813970476382675,0.0235435454533361,0.0445309923945288,0.0518094809690025,0
3,Rhineland-Palatinate,2015-09-13,2015-10-04,0.00401074674784441,-0.0347364999748783,-0.0286565980692649,-0.0106911765990252,0.0182620177792636,0.0404191643396724,0.0459087283048058,0
4,Rhineland-Palatinate,2015-09-13,2015-10-11,0.004814269401197,-0.033140830235775,-0.0275823347165912,-0.00860143167596111,0.0179422530424462,0.0400419933321896,0.0456679600170371,0
5,Rhineland-Palatinate,2015-09-13,2015-10-18,0.00744648145143223,-0.0320883202789882,-0.0252344744466678,-0.00602509654203154,0.0220071692458655,0.0447784964568107,0.050432275991487,0
6,Rhineland-Palatinate,2015-09-13,2015-10-25,0.0128602907806211,-0.0315902891179088,-0.0248444296993511,-0.00235023521828373,0.0313243564970621,0.0533065849069612,0.0607106024674564,0
1,Saarland,2015-09-13,2015-09-20,-0.148793853279206,-0.405890785860701,-0.355411533883951,-0.245674090852895,-0.0370393468970094,0.126632992248924,0.175620989992524,0
2,Saarland,2015-09-13,2015-09-27,-0.129482990808953,-0.378709802914268,-0.341319673661515,-0.224877351451457,-0.0287349830196809,0.140410969990551,0.204406069990557,0
3,Saarland,2015-09-13,2015-10-04,-0.112114521605928,-0.363268965972376,-0.321576792827544,-0.200229141579886,-0.000127348014458073,0.161731848929281,0.210833485364443,0
4,Saarland,2015-09-13,2015-10-11,-0.0760563678274332,-0.340501556027725,-0.308859235052948,-0.186698215854932,0.0428590956543273,0.237246689845162,0.321111215574691,0
5,Saarland,2015-09-13,2015-10-18,-0.0319229207939652,-0.337264275869789,-0.290819719639845,-0.152896766747699,0.0998053738294755,0.31172359660381,0.392843278093056,0
6,Saarland,2015-09-13,2015-10-25,0.0202051222507617,-0.29605395739929,-0.255750548549037,-0.111372309167603,0.15225833032966,0.372870435589899,0.447271873204266,0
1,Saxony,2015-09-13,2015-09-20,0.0532958768744446,-0.19847834734847,-0.168800594928894,-0.0420620386846236,0.176981952179145,0.35322994007268,0.425124500421137,0
2,Saxony,2015-09-13,2015-09-27,0.113803336572682,-0.201148978617266,-0.151753216314125,-0.0122913152792266,0.220916620303955,0.412664658722833,0.498430844419369,0
3,Saxony,2015-09-13,2015-10-04,0.12965289088516,-0.157064757562467,-0.11125676488729,0.0204247936830761,0.247936504344926,0.434012934730271,0.525080557276999,0
4,Saxony,2015-09-13,2015-10-11,0.151650647076739,-0.159197598306074,-0.107134793340759,0.0313218154697597,0.260508474737034,0.439512361829173,0.520574888391265,0
5,Saxony,2015-09-13,2015-10-18,0.0957777746260309,-0.157520586622698,-0.127175915764079,-0.000482978757043395,0.196341441276653,0.364331023660412,0.413045020621366,0
6,Saxony,2015-09-13,2015-10-25,0.0529399686471803,-0.186674678843513,-0.163078232004768,-0.0461193495816873,0.144941161811913,0.310502766258913,0.364936822707599,0
1,Saxony-Anhalt,2015-09-13,2015-09-20,-0.289266357600026,-0.62218974939929,-0.57378184773179,-0.420912833395312,-0.133609589576773,0.162617595086067,0.263116048229589,0
2,Saxony-Anhalt,2015-09-13,2015-09-27,-0.23860657723941,-0.569974440043756,-0.535366880393848,-0.37718502839514,-0.0665153067620895,0.241310318895993,0.348255290297156,0
3,Saxony-Anhalt,2015-09-13,2015-10-04,-0.21633604311476,-0.564117686197539,-0.521940890903506,-0.35361128624079,-0.0295215777837208,0.386320042118563,0.554940113931181,0
4,Saxony-Anhalt,2015-09-13,2015-10-11,-0.132334605911063,-0.522940219559061,-0.472886118373708,-0.296169952812343,0.0710735745710254,0.503423874522992,0.648850615979621,0
5,Saxony-Anhalt,2015-09-13,2015-10-18,-0.0115432110159863,-0.502764895501305,-0.450638795164282,-0.208852438860452,0.244210239994432,0.696923723817039,0.886473673134604,0
6,Saxony-Anhalt,2015-09-13,2015-10-25,0.0910673603367814,-0.463643531816163,-0.400298548533903,-0.148090887756721,0.399969562091429,0.979587360778408,1.15246471371784,0
1,Schleswig-Holstein,2015-09-13,2015-09-20,-0.000552703797081555,-0.00902826904876774,-0.00777133834707807,-0.00325033937514901,0.00257163405655703,0.00729358339564623,0.00841458196567636,0
2,Schleswig-Holstein,2015-09-13,2015-09-27,-0.000774155896393958,-0.0115778746283824,-0.00998566930662311,-0.00417752659227949,0.00282015103116284,0.00816790319222717,0.00950178262765008,0
3,Schleswig-Holstein,2015-09-13,2015-10-04,1.82223828237849e-05,-0.0144366942021832,-0.0124402626992931,-0.00430300552606222,0.0050673092604071,0.0120152880007212,0.0139304717757957,0
4,Schleswig-Holstein,2015-09-13,2015-10-11,0.00164522783185872,-0.0152021261924484,-0.0123858636412278,-0.00388464454821427,0.00822257621670086,0.0179369224798099,0.0212690372637283,0
5,Schleswig-Holstein,2015-09-13,2015-10-18,0.00442896869171461,-0.0190268954916178,-0.015135324238799,-0.00366656416817115,0.0124461326939831,0.0239101083352041,0.0275881221084417,0
6,Schleswig-Holstein,2015-09-13,2015-10-25,0.00527523657330287,-0.0240753551336073,-0.0190885070085045,-0.00529244890430311,0.0163497007334594,0.0317966868802106,0.037019622881865,0
1,Thuringia,2015-09-13,2015-09-20,0.00154921529589858,-0.139941428806271,-0.114010365498728,-0.0527006138318356,0.0600683425068105,0.150382566516526,0.176603505331441,0
2,Thuringia,2015-09-13,2015-09-27,-0.00112754803033316,-0.16442600812737,-0.142159626301382,-0.065949844177067,0.0657326400606775,0.151130358981629,0.184582453446971,0
3,Thuringia,2015-09-13,2015-10-04,0.000544017267268715,-0.178491151826049,-0.145115115836054,-0.0645209241975052,0.0694552393257522,0.166379939579271,0.20670573959553,0
4,Thuringia,2015-09-13,2015-10-11,0.0126229573666815,-0.172728338711916,-0.149864266998722,-0.054883456722417,0.0794254410847622,0.191004559913981,0.223463443555578,0
5,Thuringia,2015-09-13,2015-10-18,0.0325769099750683,-0.184670904096721,-0.151090180256098,-0.0502540240839028,0.114257803894953,0.240606748300587,0.287618803920719,0
6,Thuringia,2015-09-13,2015-10-25,0.0256237478936878,-0.190870036790978,-0.159914815639076,-0.0473428190348787,0.119931120563339,0.290892635189261,0.326153802166431,0
1,Baden-Württemberg,2015-09-20,2015-09-27,0.00927054962322149,-0.00715623577763239,-0.00429467478971912,0.00356329806596561,0.0153199368140532,0.0229582948562061,0.0267205424152795,0
2,Baden-Württemberg,2015-09-20,2015-10-04,0.0128810619725204,-0.0096102802929557,-0.00667906320394042,0.00426192600035458,0.0207832315496691,0.0306672815821902,0.0346041314723533,0
3,Baden-Württemberg,2015-09-20,2015-10-11,0.0151546769628188,-0.0156620417403315,-0.0104528495201795,0.00383987982429757,0.02574646384177,0.0418338961785736,0.0476772934119388,0
4,Baden-Württemberg,2015-09-20,2015-10-18,0.013267474915995,-0.0235412575926773,-0.016876949345718,0.000687817367447274,0.0270386427911767,0.0466080961097043,0.054003527071921,0
5,Baden-Württemberg,2015-09-20,2015-10-25,0.0115513691142572,-0.0280765917188342,-0.0227691441487626,-0.00310866435094248,0.0257381921565948,0.0496320945688915,0.0566798989023917,0
6,Baden-Württemberg,2015-09-20,2015-11-01,0.00862486079774771,-0.0355517313869523,-0.0280143287140018,-0.00667751918320902,0.0220604533930142,0.0466736560493218,0.0542564055301408,0
1,Bavaria,2015-09-20,2015-09-27,-0.0410272959202581,-0.160441566850548,-0.142320256917791,-0.0850066863915769,0.00277874365796571,0.0720021755879533,0.0870286871850639,0
2,Bavaria,2015-09-20,2015-10-04,-0.0070843477098404,-0.14576451705271,-0.123334230183025,-0.0534910985381557,0.0432776556012152,0.118007602166506,0.133708928974113,0
3,Bavaria,2015-09-20,2015-10-11,0.0289820204605553,-0.109699367651109,-0.088695222536624,-0.0235559316607966,0.0807144446226072,0.156921266606126,0.172966651860911,0
4,Bavaria,2015-09-20,2015-10-18,0.0679535413207073,-0.0917295877488894,-0.0719703442889313,0.0100884272595076,0.130471201040723,0.227509439753128,0.265180189805131,0
5,Bavaria,2015-09-20,2015-10-25,0.0922437592533876,-0.0753279372877791,-0.0567593082286927,0.0253734347069497,0.152902278802435,0.25346001162056,0.28796529246899,0
6,Bavaria,2015-09-20,2015-11-01,0.085670761283144,-0.103909622284601,-0.0771816149835231,0.0172248990572356,0.157741490877232,0.272320692630359,0.308737251880787,0
1,Berlin,2015-09-20,2015-09-27,-0.0380455629088605,-0.12506284963751,-0.112882203644898,-0.0714310442086081,-0.00365067442081762,0.0507409819022113,0.0681727343310249,0
2,Berlin,2015-09-20,2015-10-04,-0.0104583216249878,-0.112453673420562,-0.0993292439808385,-0.047896373567051,0.025338162684537,0.0796067968440269,0.0993026016717046,0
3,Berlin,2015-09-20,2015-10-11,0.0161407481819754,-0.0905978559166884,-0.0735776614718518,-0.0189793563398874,0.0561193861045553,0.117790319564183,0.143220079049808,0
4,Berlin,2015-09-20,2015-10-18,0.0459380709400556,-0.06974328753755,-0.0514247997792011,0.00227982344584604,0.0905435665695288,0.160142925514867,0.186725301252534,0
5,Berlin,2015-09-20,2015-10-25,0.0684173447773534,-0.0535328736008988,-0.03685191215139,0.0227695267160316,0.116092474019093,0.189069904938848,0.212375725393946,0
6,Berlin,2015-09-20,2015-11-01,0.0713064727742606,-0.0566436397704349,-0.0398002308975213,0.028188967221805,0.12297344562817,0.198964003264917,0.220005773917179,0
1,Brandenburg,2015-09-20,2015-09-27,0.0352318717026772,-0.156996180839201,-0.131478904880306,-0.034194635287751,0.107199547484243,0.212331260107626,0.248805285719743,0
2,Brandenburg,2015-09-20,2015-10-04,0.0153125471101003,-0.174437578563281,-0.140431952633894,-0.0546109305114282,0.0918810297543278,0.221195882953103,0.259504321300174,0
3,Brandenburg,2015-09-20,2015-10-11,0.00329601029700155,-0.19330694537955,-0.167940764098401,-0.0676509479895451,0.0823110991395635,0.187164488543525,0.240498634392588,0
4,Brandenburg,2015-09-20,2015-10-18,-0.0115569564760294,-0.203847438096852,-0.176591496585133,-0.0834788991871004,0.0737317188579637,0.200270573813063,0.241941263563244,0
5,Brandenburg,2015-09-20,2015-10-25,0.0115376019675096,-0.217761853021924,-0.172904617683111,-0.0685580886496977,0.0871966809266964,0.205433261150827,0.247869565550942,0
6,Brandenburg,2015-09-20,2015-11-01,0.019504148944151,-0.192974881810056,-0.16990527706164,-0.0653383472230528,0.106968811312035,0.267939395654295,0.31905774612662,0
1,Bremen,2015-09-20,2015-09-27,-0.111166493083617,-0.324337030529903,-0.29623445295545,-0.191448967552053,-0.0308148296971368,0.118605959871362,0.171651960366527,0
2,Bremen,2015-09-20,2015-10-04,-0.0660532893275619,-0.301372281663438,-0.265249718971009,-0.152109853364919,0.0209050490798339,0.166487228735991,0.216149636064776,0
3,Bremen,2015-09-20,2015-10-11,-0.0346809166191292,-0.260247708319546,-0.22307281510409,-0.115195094168869,0.0604219769352499,0.253038539200677,0.293422818593363,0
4,Bremen,2015-09-20,2015-10-18,0.0288963680460791,-0.214501897012977,-0.177195353699063,-0.0644644879580947,0.142829764219195,0.321545474299975,0.373974750150307,0
5,Bremen,2015-09-20,2015-10-25,0.0941095815055252,-0.177986290246379,-0.139656658377391,-0.0159266978787557,0.217043487132666,0.398607439593311,0.475313739366932,0
6,Bremen,2015-09-20,2015-11-01,0.167143582931235,-0.135192634138622,-0.0809811859607829,0.0582985476382492,0.286134882876651,0.50439791103979,0.572457294194562,0
1,Hamburg,2015-09-20,2015-09-27,-0.218537046581353,-0.57683995324884,-0.528062667016027,-0.370572343728519,-0.0370820984343155,0.285392563592652,0.415955894486443,0
2,Hamburg,2015-09-20,2015-10-04,-0.172675838753218,-0.523516434680529,-0.48082089639514,-0.317050927748585,0.0281965752944104,0.415895889197855,0.611680309348912,0
3,Hamburg,2015-09-20,2015-10-11,-0.0667008797941056,-0.522463766481351,-0.461599498858206,-0.252733745288753,0.166731033491468,0.618144861819738,0.813712493674402,0
4,Hamburg,2015-09-20,2015-10-18,0.0324571817234371,-0.505602297124663,-0.429277550855642,-0.184149039431323,0.292492244883898,0.815931857838007,1.09942049818142,0
5,Hamburg,2015-09-20,2015-10-25,0.182865691421633,-0.415909563775872,-0.335562810815387,-0.0685775901869166,0.468060839372597,1.06649324921027,1.23404371345639,0
6,Hamburg,2015-09-20,2015-11-01,0.308990711543433,-0.352098579220677,-0.277202373272365,0.0267594057469321,0.676887748725429,1.38688595869323,1.61892268372374,0
1,Hesse,2015-09-20,2015-09-27,0.000641964933512873,-0.0591568407084114,-0.0509005714872798,-0.0200307768626997,0.0224030985784009,0.0500356570455327,0.0618993917676947,0
2,Hesse,2015-09-20,2015-10-04,0.00729174263045018,-0.052649966567722,-0.0421372856253581,-0.0132863336933049,0.0280795888011396,0.0614244039472484,0.0714771591019884,0
3,Hesse,2015-09-20,2015-10-11,0.0110162407580564,-0.0531989255362335,-0.0422838729483724,-0.0113917482536293,0.0341380642393719,0.0696068938792603,0.0777185339116688,0
4,Hesse,2015-09-20,2015-10-18,0.0076583198618434,-0.0618959235975987,-0.0532735370690659,-0.0168909756457367,0.0328624623618546,0.0691752163434909,0.0792803416096971,0
5,Hesse,2015-09-20,2015-10-25,-0.00122676194155474,-0.0696142225948845,-0.0605986091022805,-0.0260812397517255,0.0244734793551173,0.0646703614531098,0.0768441185859742,0
6,Hesse,2015-09-20,2015-11-01,-0.00585032431676308,-0.0832399688816082,-0.0705009835108799,-0.0326980975939993,0.0219112316130664,0.0645828371002041,0.0781384913028799,0
1,Mecklenburg-Vorpommern,2015-09-20,2015-09-27,0.0756292070524727,-0.229623320397891,-0.183035628319819,-0.0338950935014062,0.199042752581213,0.403728103443926,0.478565641909987,0
2,Mecklenburg-Vorpommern,2015-09-20,2015-10-04,0.0709043902698562,-0.246684326198258,-0.190697649466247,-0.046351327611641,0.1857306944049,0.381980846492591,0.456932193754096,0
3,Mecklenburg-Vorpommern,2015-09-20,2015-10-11,0.0513497225584107,-0.270199410205612,-0.211691342061524,-0.0753036040355083,0.199658343494228,0.43987328827443,0.527733859321754,0
4,Mecklenburg-Vorpommern,2015-09-20,2015-10-18,0.0344426572273568,-0.290995723992515,-0.257319540824728,-0.0939737543492332,0.177450853493867,0.422868240113029,0.502616978407474,0
5,Mecklenburg-Vorpommern,2015-09-20,2015-10-25,-0.00123526994122031,-0.358400595469471,-0.312054681993353,-0.135933263271253,0.146505320455227,0.393588834484586,0.500660566448421,0
6,Mecklenburg-Vorpommern,2015-09-20,2015-11-01,-0.0399738641515158,-0.374779632945033,-0.330599634307463,-0.171714206010953,0.116331914669828,0.389791372524419,0.473186007314161,0
1,Lower Saxony,2015-09-20,2015-09-27,0.000178764925510277,-0.118159912782296,-0.0976998369055387,-0.0417264365677407,0.0439850880988217,0.113694275031982,0.132683739483775,0
2,Lower Saxony,2015-09-20,2015-10-04,0.00944831970067395,-0.121078812291559,-0.0993457635877289,-0.0329767225891422,0.0549330854741282,0.124216097747238,0.144157884881174,0
3,Lower Saxony,2015-09-20,2015-10-11,0.0171164918826835,-0.107295954414063,-0.0904330692765618,-0.0308345165570585,0.065709467760092,0.143275766132486,0.170187340193077,0
4,Lower Saxony,2015-09-20,2015-10-18,0.012610306704349,-0.113778460253579,-0.0933361581557029,-0.0343215686197227,0.0629950407066302,0.147429130444218,0.17215344969066,0
5,Lower Saxony,2015-09-20,2015-10-25,0.00569050120296033,-0.123546367692071,-0.103383356007572,-0.0411096527567036,0.0598271533959592,0.135122253547195,0.164493436205727,0
6,Lower Saxony,2015-09-20,2015-11-01,0.00277010102142328,-0.137000167803878,-0.115345390798771,-0.0494366325489219,0.0619358485443058,0.133376072804447,0.160380289040358,0
1,North Rhine-Westphalia,2015-09-20,2015-09-27,-0.12454520155422,-0.377544210271589,-0.33781440628101,-0.226516588026467,-0.0246740365866271,0.145251807780995,0.211048936145282,0
2,North Rhine-Westphalia,2015-09-20,2015-10-04,-0.104538867959983,-0.351146371637516,-0.32493451745243,-0.213665482424117,0.0274776638469837,0.213410047656284,0.300372970343199,0
3,North Rhine-Westphalia,2015-09-20,2015-10-11,-0.0431672156320485,-0.344645262031618,-0.30430182795571,-0.164098999863389,0.0722306210630446,0.279378492747901,0.334927939291286,0
4,North Rhine-Westphalia,2015-09-20,2015-10-18,0.00902021745520587,-0.309702062884964,-0.267964707980747,-0.106007157744951,0.149455680696342,0.385910432611678,0.463415678818743,0
5,North Rhine-Westphalia,2015-09-20,2015-10-25,0.0701779308581374,-0.276654350763885,-0.243057135046012,-0.0606936727862497,0.215567173586957,0.47293253968616,0.598386141771292,0
6,North Rhine-Westphalia,2015-09-20,2015-11-01,0.150177433275563,-0.231276846586205,-0.18931483584353,-0.00213812280176556,0.322742200414232,0.642635808616793,0.74544527242789,0
1,Rhineland-Palatinate,2015-09-20,2015-09-27,0.00610679194814046,-0.038403730171368,-0.0309913273650152,-0.00735296592563539,0.0225750571256088,0.0440858058510761,0.0520823135703884,0
2,Rhineland-Palatinate,2015-09-20,2015-10-04,0.00489700882741329,-0.0383021485029013,-0.0289420737765869,-0.00973235390452662,0.0190080200434051,0.0383646084200022,0.0439006875975995,0
3,Rhineland-Palatinate,2015-09-20,2015-10-11,0.004680913731825,-0.0349018355552319,-0.0286468270900029,-0.0104875119372818,0.0178633391058753,0.0388033095680365,0.0456168642984589,0
4,Rhineland-Palatinate,2015-09-20,2015-10-18,0.00853812530881748,-0.0307349498488155,-0.025961600852316,-0.00496221347540474,0.0220791780913671,0.0435258240159455,0.0496977127522138,0
5,Rhineland-Palatinate,2015-09-20,2015-10-25,0.0122237927246085,-0.0348886790370071,-0.0264492332252487,-0.0041014580665564,0.028522274757292,0.050578850333451,0.0581834646014454,0
6,Rhineland-Palatinate,2015-09-20,2015-11-01,0.017173982341766,-0.0366810293125949,-0.0270589215142527,-0.00287038143514903,0.0358218380928742,0.0624947868595629,0.0727920374587291,0
1,Saarland,2015-09-20,2015-09-27,-0.128331668492147,-0.378206711738156,-0.342377260565957,-0.22435911779749,-0.0196411885697229,0.152821711722504,0.230332155224077,0
2,Saarland,2015-09-20,2015-10-04,-0.106699008688371,-0.366477988351463,-0.32157012958869,-0.20723596487256,0.00769558663363779,0.169912311185063,0.230202556928475,0
3,Saarland,2015-09-20,2015-10-11,-0.0727589050823264,-0.339170392236465,-0.30339274762567,-0.183332474748981,0.0388506475466655,0.223499826503185,0.281386247351807,0
4,Saarland,2015-09-20,2015-10-18,-0.0373802202957224,-0.328117370855955,-0.296821521327236,-0.151103019720963,0.101476397752279,0.302752669995004,0.392633573025232,0
5,Saarland,2015-09-20,2015-10-25,0.011302425485151,-0.3081377370848,-0.261013351508706,-0.120032878489517,0.155156103424853,0.421575136510249,0.528356941230519,0
6,Saarland,2015-09-20,2015-11-01,0.0675548954170654,-0.29892288797284,-0.25015339027634,-0.0630695291571809,0.209090670108379,0.463640543209235,0.590412299095713,0
1,Saxony,2015-09-20,2015-09-27,0.093643308802876,-0.199363060222621,-0.156682075575567,-0.00512296866092099,0.230296726814921,0.429389471883019,0.496878761748931,0
2,Saxony,2015-09-20,2015-10-04,0.128003662904555,-0.17218577483338,-0.130655718270984,0.0194669351891912,0.249660726551765,0.441062265678057,0.541507107885152,0
3,Saxony,2015-09-20,2015-10-11,0.13215021387366,-0.145787858963618,-0.09851709446621,0.0236270473297309,0.261622555715378,0.443804560482905,0.488431029390572,0
4,Saxony,2015-09-20,2015-10-18,0.106943011997498,-0.180935537836158,-0.133087452731489,0.00869603876805347,0.202733865079329,0.372589617882557,0.448759099430131,0
5,Saxony,2015-09-20,2015-10-25,0.0534692467882223,-0.20458363080504,-0.175211489435536,-0.0472551458738259,0.164674359204034,0.336511113195267,0.38681008593179,0
6,Saxony,2015-09-20,2015-11-01,-0.00919040193448073,-0.269347842277955,-0.233569529832727,-0.10503875047185,0.0955528221710428,0.246152050729144,0.301429911379292,0
1,Saxony-Anhalt,2015-09-20,2015-09-27,-0.254725724950399,-0.585992118660522,-0.552801146457998,-0.397247042616521,-0.0894313231933478,0.202118174715006,0.334161420631353,0
2,Saxony-Anhalt,2015-09-20,2015-10-04,-0.183732382155152,-0.550283022184437,-0.515742105281775,-0.347259624416405,0.00789702032795997,0.314500309156938,0.469313477924599,0
3,Saxony-Anhalt,2015-09-20,2015-10-11,-0.124621619330592,-0.531762924823738,-0.47974001527698,-0.293668888136239,0.0758781036548516,0.484815308408553,0.605284667292244,0
4,Saxony-Anhalt,2015-09-20,2015-10-18,-0.0341142096002926,-0.540878388075413,-0.469221629821875,-0.225920340429436,0.217902109795016,0.699123250188363,0.945590709251214,0
5,Saxony-Anhalt,2015-09-20,2015-10-25,0.0905465889416354,-0.469757890269748,-0.406167363831071,-0.145759064833198,0.398591682761453,1.01649017324569,1.2154951234336,0
6,Saxony-Anhalt,2015-09-20,2015-11-01,0.248672445057332,-0.387590090378535,-0.348537473645332,-0.0276818367014131,0.614165871899496,1.3388553275479,1.5706250752789,0
1,Schleswig-Holstein,2015-09-20,2015-09-27,-0.000786046141852403,-0.0117546296937731,-0.0100508250487806,-0.00471526941164424,0.00323758892521259,0.00912625925678709,0.0106147750608044,0
2,Schleswig-Holstein,2015-09-20,2015-10-04,0.000105802041907022,-0.0150012320748629,-0.0114027845820656,-0.00473175278794113,0.00455152080768517,0.0114825832341205,0.0143176742393695,0
3,Schleswig-Holstein,2015-09-20,2015-10-11,0.00187770031979839,-0.0165095626682072,-0.0138588074761131,-0.00458049510271247,0.00814092246864823,0.0174838508500065,0.0199862298705868,0
4,Schleswig-Holstein,2015-09-20,2015-10-18,0.00384393637399605,-0.0179810617103356,-0.0152078588245822,-0.0048348440846197,0.0123445583614197,0.0235650560896773,0.0278804609153233,0
5,Schleswig-Holstein,2015-09-20,2015-10-25,0.00684159697228792,-0.0235779340870932,-0.0186312217412785,-0.00390178078823794,0.0169868399470115,0.0320497895356706,0.0371227071049699,0
6,Schleswig-Holstein,2015-09-20,2015-11-01,0.00934378818721637,-0.0345109193900271,-0.0281365659363001,-0.00540624832398734,0.0251018655629519,0.0439489804303498,0.0499867264159032,0
1,Thuringia,2015-09-20,2015-09-27,-0.00565923283694431,-0.167600250915037,-0.138828828367133,-0.0655460066439397,0.0558933056670459,0.135273193603412,0.164505156505588,0
2,Thuringia,2015-09-20,2015-10-04,-0.00432543605416252,-0.179553033398858,-0.149239632882324,-0.065766105699793,0.0697026234750355,0.171857258793334,0.201288413544713,0
3,Thuringia,2015-09-20,2015-10-11,0.00374462524758434,-0.172132889055938,-0.149049936614645,-0.0603792354356199,0.0807079920854765,0.210507314099791,0.25493434437287,0
4,Thuringia,2015-09-20,2015-10-18,0.019100388232516,-0.181785993879535,-0.15241953379255,-0.0548400783161384,0.108792892606123,0.238113486212263,0.293032879050457,0
5,Thuringia,2015-09-20,2015-10-25,0.0379343842828499,-0.186487513744257,-0.145102601906431,-0.0412797843414789,0.130048050554707,0.282318617733479,0.343265230404352,0
6,Thuringia,2015-09-20,2015-11-01,0.0562473120421271,-0.18808534100887,-0.168464547827655,-0.0485499934545731,0.155567221202864,0.320958070724769,0.369008363371006,0
1,Baden-Württemberg,2015-09-27,2015-10-04,0.0128015479043702,-0.00988717786870838,-0.00651657642651927,0.00478834975519266,0.0207676833570751,0.0321450241475204,0.0341937303345142,0
