step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub
3,Lower Saxony,2015-07-26,2015-08-16,0.0182663473929736,-0.0882916546243288,-0.0728100996541455,-0.0235954015727942,0.0707586301130838,0.163162878757959,0.200480719249821
4,Lower Saxony,2015-07-26,2015-08-23,0.0509383750519202,-0.0811910170327979,-0.0681786736892639,-0.00455917137189191,0.121213151638756,0.266124395247255,0.354735389888221
5,Lower Saxony,2015-07-26,2015-08-30,0.0250533383540799,-0.0468452956890083,-0.0399176439680569,-0.0062167703060607,0.0677948299852797,0.159065962703187,0.194444359185145
6,Lower Saxony,2015-07-26,2015-09-06,-0.0546319694259004,-0.163686494854822,-0.155030027763811,-0.1030537480139,0.00541687703450724,0.133385399088718,0.194974039511296
1,North Rhine-Westphalia,2015-07-26,2015-08-02,0.0301760534370844,-0.0453708069455544,-0.0374300758110841,-0.000568429375676138,0.0692382906282685,0.142369868774885,0.166609421192069
2,North Rhine-Westphalia,2015-07-26,2015-08-09,-0.00865470256820397,-0.118100047755594,-0.104280531031116,-0.0543155315684405,0.0513349642986571,0.153680764926298,0.194766208087518
3,North Rhine-Westphalia,2015-07-26,2015-08-16,0.0084857442873168,-0.0770590377387081,-0.0669900899026666,-0.0246236038049995,0.0506240870759705,0.125248008407181,0.16369259073622
4,North Rhine-Westphalia,2015-07-26,2015-08-23,0.000821882796274487,-0.0543281546315105,-0.0471659570170926,-0.0196508580706012,0.0259437766116691,0.0670910502414568,0.0871633456800243
5,North Rhine-Westphalia,2015-07-26,2015-08-30,0.00233297945332894,-0.0985476757876064,-0.0852031133541891,-0.0372255114895445,0.0507365561434786,0.150689636101427,0.190349561224471
6,North Rhine-Westphalia,2015-07-26,2015-09-06,-0.0221783007087432,-0.0932279650747523,-0.0858506648401268,-0.0521357572092559,0.0205134674467013,0.103647350149593,0.142197675775364
1,Rhineland-Palatinate,2015-07-26,2015-08-02,0.00437535706364661,-0.123215754955987,-0.110665074512102,-0.0481920510822453,0.0703787161381622,0.196753303224425,0.260744540649403
2,Rhineland-Palatinate,2015-07-26,2015-08-09,0.00281287141245234,-0.12242191063996,-0.105882117989075,-0.0459337740317346,0.0617029670944977,0.177092175641818,0.22089837299509
3,Rhineland-Palatinate,2015-07-26,2015-08-16,0.0488367103020864,-0.0649723897261493,-0.0542767727531365,-0.000762047663725146,0.116671551749861,0.276209780938627,0.354669765373343
4,Rhineland-Palatinate,2015-07-26,2015-08-23,0.00960307239618213,-0.120219980109987,-0.107102763837478,-0.0441047832068488,0.0829160948932728,0.230249451522589,0.291314100880543
5,Rhineland-Palatinate,2015-07-26,2015-08-30,9.32681852352513e-05,-0.0770611797739431,-0.0693417831550294,-0.0321973122540718,0.0398958277606076,0.100283310519293,0.131623426708561
6,Rhineland-Palatinate,2015-07-26,2015-09-06,-0.00919738360521127,-0.100634305572581,-0.0914751886187407,-0.0470185127540669,0.036624761290161,0.107112306225298,0.143446277137844
1,Saarland,2015-07-26,2015-08-02,-0.00736429356547061,-0.100821994613086,-0.0903882131120565,-0.0487158697431428,0.0430256663177711,0.130403703203019,0.159574403035527
2,Saarland,2015-07-26,2015-08-09,0.0116131536465645,-0.100859939723234,-0.0932924601412289,-0.0423197979530657,0.0698006325689808,0.198623945455595,0.254958273731457
3,Saarland,2015-07-26,2015-08-16,NA,-0.048900286839812,-0.0422219740544536,-0.00885075923565637,0.0710366938618956,0.159782010644516,0.195149250591409
4,Saarland,2015-07-26,2015-08-23,-0.0372062019484512,-0.15848915141481,-0.150567456245376,-0.0940170691429286,0.0347322191740244,0.187835039931876,0.277298519163589
5,Saarland,2015-07-26,2015-08-30,0.0268758312281042,-0.047600934702651,-0.0412906243001706,-0.0058931312050053,0.06553807579125,0.136386185983711,0.171761353298892
6,Saarland,2015-07-26,2015-09-06,0.0168638678661911,-0.101710171944873,-0.0879040511218826,-0.0346860362119478,0.0894115920876431,0.215898825787464,0.276391488191085
1,Saxony,2015-07-26,2015-08-02,0.0173743313895463,-0.0742899345905046,-0.0657944892791953,-0.0221807472489861,0.0675214507224974,0.159488593659313,0.208805146760709
2,Saxony,2015-07-26,2015-08-09,0.000365513886168234,-0.0560108781591218,-0.0505582473733138,-0.0232452624713914,0.0283003645850617,0.0747577851384541,0.0965306468357704
3,Saxony,2015-07-26,2015-08-16,0.0193350296692381,-0.0888328719905849,-0.076055979936208,-0.0273814917037892,0.0815497916305953,0.193371171619037,0.255303231576927
4,Saxony,2015-07-26,2015-08-23,NA,-0.0911413717731911,-0.0837399201231537,-0.0522666181117845,0.0262115295165405,0.118189881069143,0.156377157132107
5,Saxony,2015-07-26,2015-08-30,0.0239607791483656,-0.116978787329281,-0.104831529303221,-0.0410625407342895,0.104485114863203,0.260625356397387,0.343704657361803
6,Saxony,2015-07-26,2015-09-06,0.01553459964057,-0.114894353722707,-0.0994709951644051,-0.0404034124980257,0.0871895858128496,0.208578566024941,0.271456855999646
1,Saxony-Anhalt,2015-07-26,2015-08-02,NA,-0.0689135823067387,-0.0599878588705183,-0.00845051634528032,0.112057596985489,0.274838286823646,0.370702046913391
2,Saxony-Anhalt,2015-07-26,2015-08-09,0.00916342205921322,-0.120148076021805,-0.109668302754817,-0.049516724053653,0.0850370415589459,0.233956206663719,0.316666964198043
3,Saxony-Anhalt,2015-07-26,2015-08-16,0.0208846303418942,-0.0680102987936777,-0.0587862050887499,-0.0175102643901174,0.0624805194281822,0.148027930860166,0.187325947864641
4,Saxony-Anhalt,2015-07-26,2015-08-23,0.0122579362348599,-0.0916311658504833,-0.0810859518215337,-0.032647900227423,0.0604520269368341,0.156519388581702,0.199205531926688
5,Saxony-Anhalt,2015-07-26,2015-08-30,-0.00893407193360857,-0.102695700860196,-0.0925225697606975,-0.0505219228385217,0.0405203756256411,0.133342798358709,0.173106006143363
6,Saxony-Anhalt,2015-07-26,2015-09-06,0.00303220260257048,-0.107065947779832,-0.097700745833469,-0.0453168717411615,0.0687255114756691,0.201713499552894,0.274083880083033
1,Schleswig-Holstein,2015-07-26,2015-08-02,0.0221829515616202,-0.0510850261321436,-0.0427760635245052,-0.0121097128679847,0.0678898409884564,0.165781943794286,0.21966934363291
2,Schleswig-Holstein,2015-07-26,2015-08-09,-0.0356486149783543,-0.159586135534999,-0.144676156430609,-0.0916223216113027,0.0392966413027378,0.222220790891686,0.322508689085285
3,Schleswig-Holstein,2015-07-26,2015-08-16,0.0461528295450044,-0.0406279848489764,-0.0300464213214478,0.00911244703803746,0.0938827142134961,0.19254695892425,0.242352139490794
4,Schleswig-Holstein,2015-07-26,2015-08-23,-0.00649835160839021,-0.121347716091189,-0.104745224522646,-0.056800294000115,0.0548645729859579,0.177312599973024,0.254578736544295
5,Schleswig-Holstein,2015-07-26,2015-08-30,0.00780885546498788,-0.0833078630738322,-0.0755618357235191,-0.0329648606850432,0.0521536754259158,0.15356728185676,0.206124812235604
6,Schleswig-Holstein,2015-07-26,2015-09-06,0.00105490605607345,-0.0583575657201171,-0.0528237749514781,-0.0246221306691994,0.02786896863226,0.0820975581852904,0.109776027036967
1,Thuringia,2015-07-26,2015-08-02,0.000934312085014044,-0.101859243552287,-0.0891855815846471,-0.044245112608055,0.0542169738941229,0.176484165484542,0.226078500287448
2,Thuringia,2015-07-26,2015-08-09,-0.0176556134308196,-0.0945482567386688,-0.0831495568999542,-0.0513934850648855,0.0289419609455209,0.128438799373518,0.20708623709638
3,Thuringia,2015-07-26,2015-08-16,0.0533713701764744,-0.10818029657558,-0.0949257228399854,-0.0214161378102458,0.145028811268464,0.376247195712455,0.493345802701781
4,Thuringia,2015-07-26,2015-08-23,0.000966247672710641,-0.126707084317968,-0.110775187771961,-0.0546769394816324,0.0656868201963592,0.205715521025026,0.25971781719791
5,Thuringia,2015-07-26,2015-08-30,NA,-0.0763774801131402,-0.0647580343438498,-0.0140207500401816,0.106807274060387,0.29286660250845,0.398744990365648
6,Thuringia,2015-07-26,2015-09-06,0.00689456101952673,-0.127943174402483,-0.111406596116539,-0.0528511114618587,0.0870461684721578,0.263371141277191,0.363966555825702
1,Baden-Württemberg,2015-08-02,2015-08-09,-0.000956239085465993,-0.0474265119428166,-0.0387686348175677,-0.0173620758456116,0.0186342488914256,0.0506184709327198,0.0617397231700178
2,Baden-Württemberg,2015-08-02,2015-08-16,0.0173109788917651,-0.0432615990522032,-0.0320244747763011,-0.00414015443549597,0.042996344898275,0.0850394181005437,0.0996754699373519
3,Baden-Württemberg,2015-08-02,2015-08-23,0.0172626039279063,-0.0633989596108145,-0.0492586029416337,-0.0126072046219389,0.0551993905866039,0.123267529401817,0.148981216495146
4,Baden-Württemberg,2015-08-02,2015-08-30,0.00830061699292689,-0.0733447384999222,-0.0591845584279814,-0.0221875718013887,0.0474966435376698,0.119292627507794,0.146951195291668
5,Baden-Württemberg,2015-08-02,2015-09-06,0.0231441557488312,-0.0440730696178084,-0.0329873246363283,-0.00299238322039209,0.0592635116742143,0.136358980902649,0.171689635652526
6,Baden-Württemberg,2015-08-02,2015-09-13,-0.101641369085081,-0.164328084527606,-0.153254488925231,-0.124713675536229,-0.0726029659845751,-0.0213111053624718,-0.00222368288051032
1,Bavaria,2015-08-02,2015-08-09,0.0032308391810299,-0.0456180709271784,-0.0367915177681315,-0.0144479211030394,0.0250552651660373,0.0626244819041892,0.0763334369974421
2,Bavaria,2015-08-02,2015-08-16,-0.00675938693309358,-0.0995230129775156,-0.0836524289439998,-0.0417465939302788,0.0387848290406055,0.123727454832273,0.156936898566363
3,Bavaria,2015-08-02,2015-08-23,0.0160439219456476,-0.0381149246405221,-0.0283010459321034,-0.00350863223174208,0.040085342414946,0.0811654385114232,0.0960432308679953
4,Bavaria,2015-08-02,2015-08-30,-0.000659482619596807,-0.0328429162262977,-0.0268223636842383,-0.0119884078556099,0.0128372400029939,0.034835723500609,0.0424835892653705
5,Bavaria,2015-08-02,2015-09-06,-0.00141073888618715,-0.0662848545553482,-0.0547101435830468,-0.0251136267481568,0.0281750047241792,0.0798720977745316,0.0989569166757096
6,Bavaria,2015-08-02,2015-09-13,0.0230707666464284,-0.0576607740856814,-0.0447274001593424,-0.00900827024503359,0.0690929739038238,0.175665313431886,0.229473159980214
1,Berlin,2015-08-02,2015-08-09,0.0352599851227109,-0.0600151957379113,-0.0433814567695148,-0.000116690408550016,0.0802765152317404,0.161078256651929,0.191552839297126
2,Berlin,2015-08-02,2015-08-16,-0.00172708188165771,-0.0820189481241842,-0.0675954113544667,-0.0308842798285484,0.0342684663199075,0.0958439031489959,0.118085067445826
3,Berlin,2015-08-02,2015-08-23,0.0230024330544119,-0.0534535766637284,-0.0404765250543481,-0.0060491126833373,0.0614642243903648,0.136072533044643,0.166605076584278
4,Berlin,2015-08-02,2015-08-30,0.00614677822961268,-0.089313015966466,-0.0729838535742632,-0.0298614388808055,0.0530256179621273,0.14046843325035,0.17465756907299
5,Berlin,2015-08-02,2015-09-06,0.0489729390954765,-0.0249248771550292,-0.0149842480919593,0.0215613855649035,0.0859570744196194,0.142728847680811,0.164009545058665
6,Berlin,2015-08-02,2015-09-13,0.0161331164104079,-0.0596739946309251,-0.0494038499800082,-0.011675487673403,0.0528194279972319,0.107898185373108,0.127752678791557
1,Brandenburg,2015-08-02,2015-08-09,-0.00101857405586825,-0.0876161477130765,-0.0700594987709137,-0.0318300109641108,0.0408404222521272,0.109678458021456,0.135895300821124
2,Brandenburg,2015-08-02,2015-08-16,-0.00133164027883398,-0.087964290036723,-0.0702873420962272,-0.0329122105829426,0.0404715356518433,0.112606969336779,0.134505405224813
3,Brandenburg,2015-08-02,2015-08-23,0.0207574213404271,-0.0453539969297261,-0.0349179042406974,-0.00450237675012707,0.0545967406928252,0.131052427109967,0.162028258174358
4,Brandenburg,2015-08-02,2015-08-30,-0.0847833436082618,-0.164421546469508,-0.148892243414351,-0.113474410522572,-0.0451634035456527,0.0205945665057546,0.0474296302374372
5,Brandenburg,2015-08-02,2015-09-06,0.0256582112507168,-0.0385421877317446,-0.0254897356887624,0.00310006831778975,0.0557420756038272,0.105920589489339,0.123278294037114
6,Brandenburg,2015-08-02,2015-09-13,-0.00970653128600715,-0.114180359481946,-0.0931491650211196,-0.0477609947109169,0.0436000607884565,0.137334378736534,0.171046023698619
1,Bremen,2015-08-02,2015-08-09,0.0146773223819767,-0.0525448754525904,-0.0439770332811745,-0.010602211608075,0.0493036006957219,0.105046969722935,0.126468602415776
2,Bremen,2015-08-02,2015-08-16,-0.000598375186869726,-0.0413946983390289,-0.0359884261493309,-0.0154973397826002,0.0188372491292104,0.0483988617376781,0.0590104508695907
3,Bremen,2015-08-02,2015-08-23,-0.00138997639418098,-0.0813419578620203,-0.0697986786085435,-0.0318336987663631,0.0397444684328898,0.108219267170983,0.132915715094056
4,Bremen,2015-08-02,2015-08-30,NA,-0.0701067910513326,-0.0541698475370717,-0.0186765110539462,0.0616454836745967,0.165159637414486,0.207063731845459
5,Bremen,2015-08-02,2015-09-06,0.0138925188305143,-0.0929057513950026,-0.0772669955384429,-0.0270338545853663,0.0679892900662239,0.160768675530163,0.195158046461894
6,Bremen,2015-08-02,2015-09-13,-0.00167851760178425,-0.100856563175335,-0.0865626970762132,-0.0393341250932667,0.0482971310354416,0.128892173321135,0.157212953817358
1,Hamburg,2015-08-02,2015-08-09,0.0126660494425352,-0.0703977933990002,-0.0545014270016801,-0.017700664818509,0.0553515505812848,0.133546335405604,0.163465548719234
2,Hamburg,2015-08-02,2015-08-16,0.00286298073461155,-0.106302667267771,-0.0857125340601353,-0.0369890629589137,0.0597308376925576,0.158920745882313,0.200460274439961
3,Hamburg,2015-08-02,2015-08-23,-0.000543862311596116,-0.0701881450267711,-0.0603097572465212,-0.0268402578119982,0.0301555147611398,0.0855143709848713,0.109034042206912
4,Hamburg,2015-08-02,2015-08-30,0.0367777350893038,-0.0607718972911303,-0.0473959564417617,-0.000793903391813469,0.0809976278017728,0.162056035513326,0.196889782900279
5,Hamburg,2015-08-02,2015-09-06,0.0433574275857826,-0.0661137794127149,-0.0492148997423409,0.00289112807785194,0.0998037944378424,0.198790002392735,0.246046044623046
6,Hamburg,2015-08-02,2015-09-13,0.0378538391951224,-0.0749674579290658,-0.0607292218505584,-0.00483509393663771,0.0941297274688367,0.214231966874006,0.273498604131051
1,Hesse,2015-08-02,2015-08-09,0.0104737663195147,-0.0561127685037954,-0.048099963228525,-0.0160207667122394,0.0451441618006572,0.118643886592122,0.156692276800042
2,Hesse,2015-08-02,2015-08-16,-0.0758498696746802,-0.174058022635207,-0.15898845572885,-0.112352323944839,-0.0259382597157505,0.0771845104508473,0.141236065627476
3,Hesse,2015-08-02,2015-08-23,-0.00110747352773324,-0.0627643085437935,-0.0534542720396338,-0.0233870639792336,0.0257688227266463,0.076304109445641,0.101417497323152
4,Hesse,2015-08-02,2015-08-30,-0.0060093371921443,-0.117399450952129,-0.100497590218583,-0.0483048489426632,0.0516819312986841,0.153550302888962,0.200712001194866
5,Hesse,2015-08-02,2015-09-06,0.0139309189602128,-0.0662430105370233,-0.0553272048808056,-0.0175281557076194,0.0512520993459836,0.127685081173605,0.161775368179353
6,Hesse,2015-08-02,2015-09-13,-0.000304995767219068,-0.0497940743112002,-0.042624148112771,-0.0189977204686574,0.0208151957666533,0.0608028992114262,0.0776818931089125
1,Mecklenburg-Vorpommern,2015-08-02,2015-08-09,-0.00153656599815311,-0.0937649026671268,-0.0804169362496163,-0.0363019694318647,0.0436979621061468,0.13386039701771,0.177480291654798
2,Mecklenburg-Vorpommern,2015-08-02,2015-08-16,NA,-0.0717518790900912,-0.0607154669151067,-0.0173093572086896,0.0740852533114601,0.208483325719278,0.275743673801336
3,Mecklenburg-Vorpommern,2015-08-02,2015-08-23,0.0118187896615339,-0.111383674849427,-0.0933056494800512,-0.0358163911962643,0.0737113996822947,0.197181020401998,0.258137308009906
4,Mecklenburg-Vorpommern,2015-08-02,2015-08-30,-0.00198853705351293,-0.116453463119947,-0.0997704953148888,-0.0448467462985051,0.0529612404381098,0.158307502669008,0.206735035305181
5,Mecklenburg-Vorpommern,2015-08-02,2015-09-06,0.0137996103744454,-0.0793254262040612,-0.0658753619738094,-0.0214622095028454,0.0612202739064504,0.166023684756403,0.226892829511138
6,Mecklenburg-Vorpommern,2015-08-02,2015-09-13,0.00411112198600694,-0.119623820638515,-0.101007981378363,-0.0430635013288292,0.0650958126898883,0.194488321120787,0.264130879342996
1,Lower Saxony,2015-08-02,2015-08-09,0.000996946021453338,-0.0744125259317586,-0.0659590453661663,-0.0275477307253023,0.0361924430426004,0.093593001753901,0.118988903123502
2,Lower Saxony,2015-08-02,2015-08-16,0.0163172737388479,-0.0818572732692586,-0.0708038098251896,-0.0209055190957214,0.062538421111118,0.136798801576575,0.17154511232153
3,Lower Saxony,2015-08-02,2015-08-23,0.0134101395696067,-0.0910588472566343,-0.0758387011879571,-0.0275488644216179,0.0646136290573058,0.154305865260062,0.190361850561634
4,Lower Saxony,2015-08-02,2015-08-30,0.00385088728967742,-0.105610115068541,-0.09447164175416,-0.0411368098128008,0.0587491966771632,0.164718945721958,0.224834711239782
5,Lower Saxony,2015-08-02,2015-09-06,0.0134397532000982,-0.0532527228584031,-0.0467321533592304,-0.0152881509620894,0.0519205232483078,0.130549838179622,0.159554137181451
6,Lower Saxony,2015-08-02,2015-09-13,-0.0548478709852863,-0.163798983655037,-0.155149352675852,-0.103219028258737,0.00512730338344677,0.132896459825981,0.194367608602812
1,North Rhine-Westphalia,2015-08-02,2015-08-09,-0.0006003753132936,-0.0642614287771529,-0.0573975951182188,-0.026057173083356,0.0308066210352134,0.0866584478425381,0.104297118787603
2,North Rhine-Westphalia,2015-08-02,2015-08-16,0.0244717692997394,-0.0998481442266791,-0.084435958172788,-0.0280373012677323,0.094957042327134,0.219474187618168,0.271096130331162
3,North Rhine-Westphalia,2015-08-02,2015-08-23,0.0256060653188113,-0.0674241688397427,-0.0566245824924791,-0.0107582258980198,0.0726222415657304,0.158195306388462,0.203598794200847
4,North Rhine-Westphalia,2015-08-02,2015-08-30,0.000821882796274487,-0.0543281546315105,-0.0471659570170926,-0.0196508580706012,0.0259437766116691,0.0670910502414568,0.0871633456800243
5,North Rhine-Westphalia,2015-08-02,2015-09-06,0.0225930141995985,-0.087633161620292,-0.0732627721131262,-0.0210817998971293,0.0769089939144191,0.192510437562225,0.239819928565843
6,North Rhine-Westphalia,2015-08-02,2015-09-13,0.0155008072116999,-0.0739966445721871,-0.0651476765231254,-0.0234904301057669,0.0752049005190477,0.212567510525199,0.291443167952088
1,Rhineland-Palatinate,2015-08-02,2015-08-09,0.0372412494249877,-0.106121748037874,-0.092274764205347,-0.0225340099087174,0.113784020841209,0.265291739832602,0.344670194956908
2,Rhineland-Palatinate,2015-08-02,2015-08-16,0.019159683466492,-0.113343629510529,-0.0959699676283274,-0.0326790266243465,0.0822390939636945,0.207303389528311,0.255300293796157
3,Rhineland-Palatinate,2015-08-02,2015-08-23,0.0143187296369409,-0.0822315980954723,-0.0728471350553953,-0.0268405865239016,0.0681740818696925,0.183188091071152,0.233675484884389
4,Rhineland-Palatinate,2015-08-02,2015-08-30,0.00495667586960385,-0.122606938311584,-0.109680720144989,-0.0477156852063796,0.0766188434135516,0.219774602442463,0.278760274183837
5,Rhineland-Palatinate,2015-08-02,2015-09-06,0.0201038341739792,-0.0645808733986089,-0.0562115723013834,-0.0156257331623987,0.0647641062761893,0.133950638174502,0.170598394226721
6,Rhineland-Palatinate,2015-08-02,2015-09-13,0.0358893101640761,-0.0727826719210267,-0.0621168925544583,-0.00966342344801645,0.0922858884805841,0.181794441295031,0.229322393944154
1,Saarland,2015-08-02,2015-08-09,0.00571156890343472,-0.0930917195730421,-0.082144298071458,-0.0382159177028475,0.0597209904615316,0.15471896085631,0.186837493011706
2,Saarland,2015-08-02,2015-08-16,0.00248388713451947,-0.105765573199162,-0.09843456174258,-0.0492307906986304,0.057858724371128,0.178812852470506,0.230959471905194
3,Saarland,2015-08-02,2015-08-23,NA,-0.0559858334168525,-0.0497420182057266,-0.018840056987381,0.0528152802595214,0.127768467920692,0.156060267956536
4,Saarland,2015-08-02,2015-08-30,-0.0450409444281798,-0.162383119952903,-0.154672709309449,-0.0998154697782281,0.0238194056074843,0.168434862326788,0.251675435976593
5,Saarland,2015-08-02,2015-09-06,0.0199281021972929,-0.0517877375646476,-0.0456750812070909,-0.011507353470404,0.0567547902608735,0.123424692852082,0.156281971357079
6,Saarland,2015-08-02,2015-09-13,-0.00447350852981521,-0.113642888025616,-0.100781961529381,-0.0515750607119022,0.0608637202956883,0.172094529682815,0.224078573022764
1,Saxony,2015-08-02,2015-08-09,0.0125632080919031,-0.0769647472689326,-0.0686334580321875,-0.0259683042815294,0.0611698214771452,0.149530696255065,0.19645608430656
2,Saxony,2015-08-02,2015-08-16,0.000365513886168234,-0.0560108781591218,-0.0505582473733138,-0.0232452624713914,0.0283003645850617,0.0747577851384541,0.0965306468357704
3,Saxony,2015-08-02,2015-08-23,-0.000598607206300589,-0.0996642555013681,-0.0877925620613937,-0.042977079884462,0.0548304155868754,0.151417762072736,0.203168407812951
4,Saxony,2015-08-02,2015-08-30,NA,-0.074740463566628,-0.0661139203237187,-0.0284964131330632,0.0731748780301586,0.211510532950263,0.27348482580806
5,Saxony,2015-08-02,2015-09-06,0.0675010359800773,-0.0955275698161319,-0.0818230793413935,-0.00882979868769676,0.164875446102167,0.363563132739932,0.475145909930794
6,Saxony,2015-08-02,2015-09-13,-0.000585661755577394,-0.123899965448229,-0.109212200712859,-0.0532246603653068,0.0663049721615232,0.178259421128093,0.235585150049273
1,Saxony-Anhalt,2015-08-02,2015-08-09,0.014364249259175,-0.0839816540347015,-0.0760269494340984,-0.0308041516729965,0.0693091435338912,0.192807524902245,0.255105958387651
2,Saxony-Anhalt,2015-08-02,2015-08-16,0.00515602683197969,-0.122210767733897,-0.111862340899087,-0.0525532358360964,0.0795488511628463,0.224792668800151,0.305006226318193
3,Saxony-Anhalt,2015-08-02,2015-08-23,0.00079452747037223,-0.0802300875361714,-0.0717143463452399,-0.0339112352859278,0.037876017572038,0.11237558865252,0.145776309029283
4,Saxony-Anhalt,2015-08-02,2015-08-30,0.0145229997078754,-0.0902652708406688,-0.0796401170220263,-0.0308022532585277,0.0632206553679887,0.16046161510638,0.203743681260313
5,Saxony-Anhalt,2015-08-02,2015-09-06,0.0386224309162462,-0.0753196756128392,-0.0632975561953801,-0.012811493007942,0.101837834996455,0.227334441804079,0.284195493250123
6,Saxony-Anhalt,2015-08-02,2015-09-13,0.0764586858381563,-0.0699694331045919,-0.0581494769140042,0.0100416553048948,0.172992890018683,0.397037532054481,0.540499917164258
1,Schleswig-Holstein,2015-08-02,2015-08-09,0.010363213699138,-0.0575057927732813,-0.0496929674563127,-0.0211039995708484,0.0513722270798552,0.134983666265606,0.178185212533439
2,Schleswig-Holstein,2015-08-02,2015-08-16,0.0139718654939444,-0.136431568034164,-0.118979043294825,-0.0555053727214719,0.111514874473366,0.375977086686997,0.540826790743374
3,Schleswig-Holstein,2015-08-02,2015-08-23,-0.00106056282618086,-0.0683004821847823,-0.0597622541048718,-0.0289756489562592,0.0331370399869774,0.0974213049763775,0.126631334864343
4,Schleswig-Holstein,2015-08-02,2015-08-30,0.0263359050236943,-0.103793046812057,-0.0853264895925267,-0.0313581985363902,0.0983026933912796,0.247621121757393,0.346166470151713
5,Schleswig-Holstein,2015-08-02,2015-09-06,0.0130020049082129,-0.0804724413251603,-0.0725622646002973,-0.0289461812130729,0.0588680629522337,0.16485222116985,0.220458977411569
6,Schleswig-Holstein,2015-08-02,2015-09-13,0.00105490605607345,-0.0583575657201171,-0.0528237749514781,-0.0246221306691994,0.02786896863226,0.0820975581852904,0.109776027036967
1,Thuringia,2015-08-02,2015-08-09,0.0210381851933666,-0.091190074613728,-0.077557672863893,-0.0287687007558269,0.0808539800027479,0.223179972914474,0.283217851389906
2,Thuringia,2015-08-02,2015-08-16,NA,-0.0807473905083101,-0.0677059304155552,-0.0306729495499327,0.0694372480967003,0.215929482048144,0.350180365222445
3,Thuringia,2015-08-02,2015-08-23,0.0124538886814991,-0.128042198628564,-0.116229271595218,-0.0516457347105437,0.0888350346303455,0.271210173775548,0.358185007949186
4,Thuringia,2015-08-02,2015-08-30,0.0171897601518765,-0.117838652051244,-0.101113685582807,-0.0419411449034823,0.0865244821415808,0.238632340690553,0.298075393155576
5,Thuringia,2015-08-02,2015-09-06,0.0105146901962299,-0.089477230505943,-0.0790053973012308,-0.0338951500791781,0.0683418852609319,0.210667740808049,0.286459491081146
6,Thuringia,2015-08-02,2015-09-13,0.00331703419557478,-0.12971734688425,-0.113364773623533,-0.0555433858621205,0.0820574426831377,0.254335383001204,0.352017287285177
1,Baden-Württemberg,2015-08-09,2015-08-16,0.048759581554403,-0.0101816164102655,0.000608534574478632,0.0276566020292953,0.0744093410867559,0.117416209990337,0.132720465523031
2,Baden-Württemberg,2015-08-09,2015-08-23,0.0173109788917651,-0.0432615990522032,-0.0320244747763011,-0.00414015443549597,0.042996344898275,0.0850394181005437,0.0996754699373519
3,Baden-Württemberg,2015-08-09,2015-08-30,-0.0120128477325706,-0.0829946958417387,-0.0703960993683027,-0.0380467970417428,0.0206206870115969,0.077951528810913,0.0991981871305337
4,Baden-Württemberg,2015-08-09,2015-09-06,-0.00685112677659622,-0.0831593845240472,-0.0698287718163642,-0.0351879659725886,0.0292935236945764,0.0946424603163159,0.119513937680359
5,Baden-Württemberg,2015-08-09,2015-09-13,0.0134557687683828,-0.049619546377679,-0.0391037822834912,-0.0108676520152282,0.0465913802829608,0.115182100553643,0.145511719014098
6,Baden-Württemberg,2015-08-09,2015-09-20,-0.0198383859509831,-0.111937765128422,-0.0963032350503469,-0.0547836514009785,0.0260631117469573,0.113030858999713,0.147551695791237
1,Bavaria,2015-08-09,2015-08-16,0.0361600454280008,-0.0228235592228101,-0.0123729915387622,0.0144791050556038,0.0635073352876808,0.112280562717309,0.130676044777266
2,Bavaria,2015-08-09,2015-08-23,-0.00680303725787601,-0.0995501493713925,-0.0836820814217561,-0.041783498986959,0.0387314343528235,0.123652886617889,0.156852961842243
3,Bavaria,2015-08-09,2015-08-30,0.00807186846157248,-0.043836577505587,-0.0343945992744545,-0.0106115958118579,0.0309528358162985,0.0698046001594717,0.0837958309875464
4,Bavaria,2015-08-09,2015-09-06,-0.000659482619596807,-0.0328429162262977,-0.0268223636842383,-0.0119884078556099,0.0128372400029939,0.034835723500609,0.0424835892653705
5,Bavaria,2015-08-09,2015-09-13,-0.00141073888618715,-0.0662848545553482,-0.0547101435830468,-0.0251136267481568,0.0281750047241792,0.0798720977745316,0.0989569166757096
6,Bavaria,2015-08-09,2015-09-20,0.00136792337638031,-0.0694251595390733,-0.0578093419334106,-0.026258082712828,0.0397256279555928,0.122160301085202,0.160128765554754
1,Berlin,2015-08-09,2015-08-16,0.0222208981597581,-0.0685804007709875,-0.0526567834015568,-0.0113793343307726,0.0647786383290308,0.140606314874884,0.169016950313863
2,Berlin,2015-08-09,2015-08-23,-0.00172708188165771,-0.0820189481241842,-0.0675954113544667,-0.0308842798285484,0.0342684663199075,0.0958439031489959,0.118085067445826
3,Berlin,2015-08-09,2015-08-30,0.0208905208941784,-0.0547396112790041,-0.0418836064130121,-0.00781436902613275,0.0588260420149628,0.132173021303679,0.162089533083331
4,Berlin,2015-08-09,2015-09-06,-0.00210530689650981,-0.0944634386130703,-0.078608204265891,-0.0368490862750383,0.0429524028425163,0.126458369932205,0.158913692202754
5,Berlin,2015-08-09,2015-09-13,-0.000791697500360872,-0.0593647884306148,-0.0513016835844149,-0.0221489015976822,0.0273284837088711,0.0689387736001965,0.0840527334174812
