step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub
6,Brandenburg,2015-09-06,2015-10-18,-0.219004150191654,-5.7576882721872,-4.71874315327045,-1.97730878265373,1.72803181889908,4.32923473469855,5.1930344423466
1,Bremen,2015-09-06,2015-09-13,-0.0297428799993551,-1.09556700108483,-0.978954922387292,-0.437133580595455,0.370303653749601,0.921557842316819,1.07759528181364
2,Bremen,2015-09-06,2015-09-20,-0.00820383901741122,-1.09512163961523,-0.922229079867718,-0.398958968776157,0.391973857735259,0.933046560120951,1.14578485115493
3,Bremen,2015-09-06,2015-09-27,-0.00365214947414306,-1.16310434504682,-0.984632823842905,-0.408009694279818,0.382949169488108,0.978660732483711,1.11301801650514
4,Bremen,2015-09-06,2015-10-04,0.0170424058936807,-1.13852052621825,-0.999523190340175,-0.378590967751515,0.400268118664826,0.918929949659134,1.08830988476282
5,Bremen,2015-09-06,2015-10-11,0.0194906851086735,-1.13475262965651,-0.95849614326716,-0.349007900966017,0.379675036461086,0.876921638950273,1.08255157845573
6,Bremen,2015-09-06,2015-10-18,0.0660930383453563,-1.02484356517891,-0.884373556686502,-0.358226267782107,0.452662593671236,1.06522879585482,1.27708893009419
1,Hamburg,2015-09-06,2015-09-13,-0.0778338928011827,-6.12988547770567,-5.13741884674943,-2.36844669961558,2.16346362410742,5.47983495640793,6.38693767226713
2,Hamburg,2015-09-06,2015-09-20,-0.219849889747844,-6.48905195899916,-5.53031215125867,-2.39756603029261,2.36041195806591,5.16137203353416,6.36404041211035
3,Hamburg,2015-09-06,2015-09-27,0.0730680875616145,-6.63429845903541,-5.61700780357288,-2.22376456866909,2.18169406625162,5.50419635787322,6.46081028667256
4,Hamburg,2015-09-06,2015-10-04,-0.0899577368311065,-6.30688925034076,-5.14450374148319,-2.34243714131982,2.33038326530222,5.59595154142805,6.47708575157029
5,Hamburg,2015-09-06,2015-10-11,0.103669546068609,-6.56071999931727,-5.03124538368729,-2.193953283982,2.56661116611709,5.47010368135294,6.65365479841296
6,Hamburg,2015-09-06,2015-10-18,0.293194228190803,-5.83877837559058,-5.03162675731037,-2.25586382112019,2.4683314213288,5.62797746165305,6.5869734361564
1,Hesse,2015-09-06,2015-09-13,-0.0149044317474157,-2.03118459391812,-1.64929822998315,-0.711293786932353,0.671309469317077,1.62236329742791,2.0275925061899
2,Hesse,2015-09-06,2015-09-20,0.0629905746196212,-1.95246634896444,-1.70837087891328,-0.64182343201056,0.759969061434687,1.73011789003862,2.02537749570856
3,Hesse,2015-09-06,2015-09-27,-0.0533847428740954,-1.93566917353178,-1.64726889006038,-0.687236117428591,0.638891496919874,1.60344660691215,1.88547084789889
4,Hesse,2015-09-06,2015-10-04,-0.0132713730329702,-1.90622720570121,-1.62808701942393,-0.647210379857283,0.648044292291267,1.73171379396521,2.08955070990205
5,Hesse,2015-09-06,2015-10-11,-0.0488250330109327,-2.07699381737521,-1.74641967552204,-0.694315363507396,0.634028214977228,1.51674222368969,1.78378067495235
6,Hesse,2015-09-06,2015-10-18,0.0655585399798458,-1.9826202960355,-1.60710057017653,-0.594659760320898,0.682278311538912,1.64022562058876,1.90929752881892
1,Mecklenburg-Vorpommern,2015-09-06,2015-09-13,-0.0235019696555751,-8.52444391493183,-7.28074544153007,-3.19381208190384,2.81398222441751,7.72079906137508,8.84382070199001
2,Mecklenburg-Vorpommern,2015-09-06,2015-09-20,-0.117271346621677,-9.37674884815412,-7.33337602240048,-3.04017086993287,2.83753273137094,7.55081883188536,9.14303450556059
3,Mecklenburg-Vorpommern,2015-09-06,2015-09-27,-0.252528327908736,-9.07426784889766,-7.57079533162892,-3.14221046661307,2.88198434388474,7.26053491023541,8.26349764816915
4,Mecklenburg-Vorpommern,2015-09-06,2015-10-04,-0.0766780547856051,-9.00382090271979,-7.37293355585835,-3.19284004830966,3.06994798581254,7.12990366617045,8.23939522849468
5,Mecklenburg-Vorpommern,2015-09-06,2015-10-11,0.160890284162959,-8.84977348770552,-7.18001637099776,-2.80843334411679,3.37779210566069,7.99241598553802,9.13969551892282
6,Mecklenburg-Vorpommern,2015-09-06,2015-10-18,-0.0875518686495819,-8.61728836692367,-7.16955256023734,-2.94683109122729,3.06741186507115,7.34305288612886,9.15173193492666
1,Lower Saxony,2015-09-06,2015-09-13,-0.0053927067447457,-2.4570405124192,-2.08959918979509,-0.864909137150182,0.844220292278394,2.00633089290558,2.43745307610595
2,Lower Saxony,2015-09-06,2015-09-20,-0.0275150586466175,-2.34622444735234,-2.04102135489274,-0.864438058129326,0.824947251279011,1.92832001938096,2.27929611939848
3,Lower Saxony,2015-09-06,2015-09-27,-0.0480347398919258,-2.45800131351439,-2.02391824045723,-0.864033339232497,0.890620794145256,2.06341358773311,2.36404485575843
4,Lower Saxony,2015-09-06,2015-10-04,0.00833516712048646,-2.46934133860757,-2.06566280755147,-0.857295325635191,0.872381669014993,2.0153592957389,2.37318696893817
5,Lower Saxony,2015-09-06,2015-10-11,0.0403562840889207,-2.37849847354695,-1.96863901889595,-0.778488819112586,0.873174809112599,2.2464250994279,2.53950053601145
6,Lower Saxony,2015-09-06,2015-10-18,0.081477608125311,-2.54364177941755,-2.05812604398934,-0.809047673188724,0.962072864047701,2.21313703426966,2.48701714498248
1,North Rhine-Westphalia,2015-09-06,2015-09-13,-0.0552619026152058,-1.79172614538132,-1.54855363139055,-0.675090266208035,0.581821110333123,1.41957307688604,1.63601880589285
2,North Rhine-Westphalia,2015-09-06,2015-09-20,-0.0612330025809991,-1.84173865634089,-1.53916046518536,-0.621265060703439,0.521008510143595,1.39176376210525,1.63877769250056
3,North Rhine-Westphalia,2015-09-06,2015-09-27,-0.0257020604415097,-1.60789341493968,-1.37560910201324,-0.616687008228662,0.526858471214627,1.42983707343625,1.64473579816826
4,North Rhine-Westphalia,2015-09-06,2015-10-04,-0.00985313925487725,-1.70648612956807,-1.46721627968907,-0.600128378520535,0.603523445816229,1.52176585092057,1.80845500758301
5,North Rhine-Westphalia,2015-09-06,2015-10-11,0.0662786768744303,-1.76392928069265,-1.41963586928453,-0.567746089752817,0.617712158565412,1.45108978447135,1.74324831159175
6,North Rhine-Westphalia,2015-09-06,2015-10-18,0.0204464057902627,-1.5379035024482,-1.31676505845272,-0.510780059339145,0.551600046893707,1.38295295471214,1.82060699002429
1,Rhineland-Palatinate,2015-09-06,2015-09-13,-0.0176517465721043,-4.30018066018127,-3.65848005400522,-1.40985006489719,1.66841147499557,4.14667723599255,4.70063047164767
2,Rhineland-Palatinate,2015-09-06,2015-09-20,-0.118634530628404,-4.74261388365008,-4.07025490824361,-1.65382632287742,1.36479908579674,3.86238346764617,4.55050890750997
3,Rhineland-Palatinate,2015-09-06,2015-09-27,0.0148593613258193,-4.51452850999293,-3.8870879407509,-1.73512958463851,1.68975137973582,3.89724825438062,4.5412354840312
4,Rhineland-Palatinate,2015-09-06,2015-10-04,0.0636790207489333,-5.01071420321185,-3.94229632019088,-1.68024967877132,1.56394013618206,3.91328136175774,4.55913193645467
5,Rhineland-Palatinate,2015-09-06,2015-10-11,0.0445159766549997,-4.49899076416333,-3.67792410771166,-1.58921821694212,1.60767238176438,3.86655708514951,4.5420447460779
6,Rhineland-Palatinate,2015-09-06,2015-10-18,-0.0333711887654617,-4.79361219051598,-3.88389084205046,-1.61044975757493,1.60214054737113,3.89418978281114,4.5782242252909
1,Saarland,2015-09-06,2015-09-13,-0.0097386040335737,-1.90711062118104,-1.6085306915701,-0.626405881668317,0.718949700350622,1.76234203352375,2.05734642820825
2,Saarland,2015-09-06,2015-09-20,-0.0103276157909556,-2.05673306295844,-1.70778461967974,-0.706670634488708,0.694556131389164,1.80405036125769,2.04804325399306
3,Saarland,2015-09-06,2015-09-27,-0.0383738040370183,-2.08050342904368,-1.70821676980766,-0.717767812002854,0.64443450062897,1.70094826584399,1.99998892510938
4,Saarland,2015-09-06,2015-10-04,0.0237687676515767,-2.00627734751773,-1.74038551187146,-0.674353062662709,0.672826685281076,1.65487251098458,2.01907525506386
5,Saarland,2015-09-06,2015-10-11,-0.0788162564939486,-2.02289922054385,-1.84438374220219,-0.747287501799899,0.614162024433617,1.64371061541553,1.95804119003927
6,Saarland,2015-09-06,2015-10-18,-0.0147038949808669,-2.02047613877676,-1.71328322922072,-0.725864981004745,0.698142750383959,1.59653441917725,1.86811308714951
1,Saxony,2015-09-06,2015-09-13,-0.101570967192354,-10.8766953742664,-9.17142883948755,-3.69064229524763,3.49869096673616,8.77937988339733,9.97500064835358
2,Saxony,2015-09-06,2015-09-20,-0.389732762785467,-10.964497937983,-9.15816642191236,-3.66140972372284,3.51359865459111,8.38947651571397,9.6170123874213
3,Saxony,2015-09-06,2015-09-27,0.320324195175395,-10.9142500329043,-8.98126430372441,-3.57295723729956,3.65755401792294,9.33042712817964,11.8076939874054
4,Saxony,2015-09-06,2015-10-04,-0.0375374035135448,-10.5186890168554,-8.70696055016381,-3.61917251082135,3.87745341353531,8.65472184779358,10.5292651957283
5,Saxony,2015-09-06,2015-10-11,0.0298184771604346,-10.7116040325465,-9.07532651780373,-3.43188719586109,3.85171850952588,9.43066614734532,10.7742286740273
6,Saxony,2015-09-06,2015-10-18,0.311663424170994,-9.66366936154443,-8.66089057423132,-3.5692211690762,3.64626096140745,8.84835736591091,11.0553147460564
1,Saxony-Anhalt,2015-09-06,2015-09-13,-0.299422315446235,-11.1894808660682,-9.71388252176419,-4.4564262941631,3.47692523532599,8.99844779180341,10.8810001380007
2,Saxony-Anhalt,2015-09-06,2015-09-20,0.44572567784816,-11.1436997029497,-9.45450216439935,-3.42816031204069,4.06408070467645,9.70339088640536,11.8018598992381
3,Saxony-Anhalt,2015-09-06,2015-09-27,0.178685527555767,-11.4200138664616,-9.54452278555394,-3.73690555758867,3.89837209594399,9.42047215397629,10.8666164970003
4,Saxony-Anhalt,2015-09-06,2015-10-04,-0.22822941115681,-12.1087434906626,-9.59051723532103,-3.95864953728345,3.51388962802506,9.37462575836966,10.8798737548064
5,Saxony-Anhalt,2015-09-06,2015-10-11,-0.0958960745707574,-11.7033329433152,-9.59580128200179,-3.68790450577591,3.1828204599543,9.20420323761693,10.5842017374199
6,Saxony-Anhalt,2015-09-06,2015-10-18,-0.123824172777822,-10.3350495758154,-8.93563900456967,-3.5709080180179,3.59515573893567,8.99240380994536,11.0843286459924
1,Schleswig-Holstein,2015-09-06,2015-09-13,-0.0891128240803134,-2.51645207071835,-2.11073436128234,-0.921976421386013,0.818344824650386,2.12783333633067,2.66451811432557
2,Schleswig-Holstein,2015-09-06,2015-09-20,-0.0301220178328676,-2.71315621154547,-2.327266892829,-0.930276641190143,0.945521092684298,2.22290996363095,2.76605233952889
3,Schleswig-Holstein,2015-09-06,2015-09-27,-0.0199431474528225,-2.59963270851424,-2.19714726899495,-0.895448837647312,0.779969899966942,2.26360591302299,2.70149665361877
4,Schleswig-Holstein,2015-09-06,2015-10-04,0.0148447086718355,-2.56526240692427,-2.18454026652448,-0.934119118692151,0.871734172228287,2.22352418652561,2.68972001910476
5,Schleswig-Holstein,2015-09-06,2015-10-11,-0.0525517317245334,-2.58704327033577,-2.23513714179448,-0.859005087340652,0.890371129747588,2.17391428164741,2.67648191340755
6,Schleswig-Holstein,2015-09-06,2015-10-18,0.0107138374087121,-2.38766572279232,-2.11349121811502,-0.938181689218734,0.798006396120908,1.99128636136723,2.39306219086896
1,Thuringia,2015-09-06,2015-09-13,0.0203208715881816,-12.2125476882694,-10.802379436869,-4.07076624830742,4.1953582959339,9.96271232384564,13.1393349157293
2,Thuringia,2015-09-06,2015-09-20,-0.427765136241803,-11.0032195359435,-9.66992676330405,-4.45648810634944,3.47029804325017,9.46347970451494,11.0937851168998
3,Thuringia,2015-09-06,2015-09-27,-0.401182382341571,-11.0418397715202,-9.33827342135358,-4.34328146656658,3.6728739403209,9.59647588135592,11.4797385098368
4,Thuringia,2015-09-06,2015-10-04,-0.479747657669509,-10.7063250440992,-9.15283470130772,-4.00658274838976,3.6603528732493,9.1448247992635,10.6015653166737
5,Thuringia,2015-09-06,2015-10-11,-0.172645160910559,-11.8246315907703,-9.94842337129099,-4.12071621744488,3.69775827406313,9.79181930437178,11.8132043319152
6,Thuringia,2015-09-06,2015-10-18,-0.415249541858981,-12.1990003689292,-9.77943760194155,-4.2978049786524,4.15169681637123,8.91459171952972,11.3658665052331
1,Baden-Württemberg,2015-09-13,2015-09-20,-0.00801437531726983,-3.8260240912715,-3.15488622588562,-1.36479145167828,1.23256767224011,3.19412627596153,3.54600808716821
2,Baden-Württemberg,2015-09-13,2015-09-27,-0.195568176870595,-3.8514572492152,-3.28053243116917,-1.36786621590123,1.06488524645392,2.87072616338383,3.45189870497688
3,Baden-Württemberg,2015-09-13,2015-10-04,-0.0780492229202568,-3.43761630943285,-3.02768820433694,-1.21039820079253,1.18583300514522,3.02778285001736,3.56023755977448
4,Baden-Württemberg,2015-09-13,2015-10-11,0.0579790775887356,-4.01888514751193,-3.41531847435053,-1.27622622357117,1.2676916036985,3.15451566758714,3.76809173510771
5,Baden-Württemberg,2015-09-13,2015-10-18,0.00866786083385193,-3.52380993112126,-2.94783717126429,-1.28661562954846,1.44529697650057,3.24089497904529,3.71429168727701
6,Baden-Württemberg,2015-09-13,2015-10-25,-0.00860250761097908,-3.81429751820696,-3.08823669234673,-1.22874562633337,1.38035504446169,3.27322037715046,3.6975571913922
1,Bavaria,2015-09-13,2015-09-20,-0.126476801164636,-5.15586452683306,-4.46908044351151,-1.85037781300055,1.74006652279653,4.13485671775247,5.09237117151754
2,Bavaria,2015-09-13,2015-09-27,-0.104012812780735,-5.87613018753467,-4.63667908537556,-1.89087599424861,1.70350764824746,4.23273029076024,5.5249850319889
3,Bavaria,2015-09-13,2015-10-04,-0.0164209707019182,-5.08503551845047,-4.40040163710664,-1.81948600790282,1.94286270395629,4.65083035974702,5.54221277890079
4,Bavaria,2015-09-13,2015-10-11,0.147463895705706,-5.09182804112139,-4.19938039595648,-1.74760999725654,1.96354088071502,4.39293420718963,5.05094010040048
5,Bavaria,2015-09-13,2015-10-18,0.259482629886729,-5.60389896868086,-4.48257261764718,-1.6388500572559,1.98873070161592,4.5227671259705,5.14334439711543
6,Bavaria,2015-09-13,2015-10-25,0.238917569626803,-5.02219017460231,-3.94553901844836,-1.55298237111314,2.07542362717727,4.75650732277507,5.44135440034792
1,Berlin,2015-09-13,2015-09-20,-0.177710177766998,-3.58987892994079,-3.21223031316614,-1.37531581965753,1.20691534457572,2.83332525971726,3.62569638880068
2,Berlin,2015-09-13,2015-09-27,-0.0163879969066168,-3.81666635261306,-3.03069565026918,-1.2213473626967,1.26216428236295,3.03187284083919,3.74092141140274
3,Berlin,2015-09-13,2015-10-04,-0.0444460046290184,-3.73618606892912,-3.20331023762496,-1.32048062094603,1.22806800576277,3.29908875223408,4.032083657407
4,Berlin,2015-09-13,2015-10-11,0.17207196420145,-3.55178549884696,-2.95431543659722,-1.09302752408379,1.31218910213099,3.30466131209434,3.84003529130802
5,Berlin,2015-09-13,2015-10-18,0.114747616283628,-3.34822897347296,-2.91564040953013,-1.16184102432643,1.39466021600346,3.07919879745758,3.81395790689664
6,Berlin,2015-09-13,2015-10-25,0.222689554976695,-3.56117223086804,-2.96897984815455,-0.985862216252612,1.37000803840195,3.08756916875465,3.51611502761878
1,Brandenburg,2015-09-13,2015-09-20,-0.0476698907798952,-5.02265300091218,-4.23982690019662,-1.83179620091335,1.77146807059537,4.20851476168595,5.08673698359621
2,Brandenburg,2015-09-13,2015-09-27,0.0557460189069299,-5.33857079197752,-4.25692493994901,-1.83327673668605,1.71528304300899,3.90724533256307,4.83471947594562
3,Brandenburg,2015-09-13,2015-10-04,-0.13453464290294,-5.42481953931159,-4.52758459143101,-1.88846315719325,1.71733366049455,4.54897957215096,5.20339158802308
4,Brandenburg,2015-09-13,2015-10-11,0.0873678455245246,-4.84873861543686,-4.1314190713656,-1.70072146001199,1.77820246618237,4.43022700042539,5.49220528638647
5,Brandenburg,2015-09-13,2015-10-18,-0.14190185325455,-5.01034835786144,-4.20519531613255,-1.84422175653296,1.5621667297086,4.31889558410533,4.99115768503363
6,Brandenburg,2015-09-13,2015-10-25,0.261635858063968,-5.22414706597224,-4.2473182340535,-1.60280375079248,2.03304187428637,4.57504484312104,5.23503156481724
1,Bremen,2015-09-13,2015-09-20,0.0255017006868837,-1.16196858264099,-0.952769329776986,-0.334758158286885,0.39400636921152,0.950625526246909,1.15311787747628
2,Bremen,2015-09-13,2015-09-27,-0.0193989996029987,-1.1229179073111,-0.934425698517616,-0.429446832040495,0.389883993813537,0.947504783163329,1.11363836128018
3,Bremen,2015-09-13,2015-10-04,0.0731504221931496,-1.01050029367085,-0.868952058061706,-0.314309124749866,0.456282931937929,0.995943555286739,1.22907365811939
4,Bremen,2015-09-13,2015-10-11,0.0320568510126952,-1.02973700943511,-0.894792238685691,-0.381780521474765,0.414492507304593,0.926115030403209,1.10950202157493
5,Bremen,2015-09-13,2015-10-18,0.0283445262316276,-1.1302309054507,-0.937559848997467,-0.362505667790531,0.420331137234542,0.962973729775496,1.11883843404278
6,Bremen,2015-09-13,2015-10-25,-0.00559755633615987,-1.15786665219726,-0.980885430967524,-0.391575541899189,0.427461924860087,0.996157994728471,1.13911036534695
1,Hamburg,2015-09-13,2015-09-20,-0.328042972448793,-6.34363069390934,-5.34165972563535,-2.56919574350877,1.75748751892552,5.11665121815071,6.12257113232625
2,Hamburg,2015-09-13,2015-09-27,-0.105434574826144,-6.70912287893793,-5.45707360173192,-2.26083712410774,2.24835023397275,5.43070197097935,6.08348793407562
3,Hamburg,2015-09-13,2015-10-04,-0.00959408035193098,-6.05259564810659,-5.48233442923284,-2.27860476819931,2.33817895697731,5.67201313345551,6.697919717047
4,Hamburg,2015-09-13,2015-10-11,0.0924830702056092,-6.4699554681932,-5.16230826348437,-2.07622575419445,2.22908702325267,5.26790017273836,6.58817090229923
5,Hamburg,2015-09-13,2015-10-18,0.0860143327462342,-6.37815583041549,-5.25351129095308,-2.06157829171659,2.33464814658005,5.72622092935176,6.57795861237206
6,Hamburg,2015-09-13,2015-10-25,0.330757193542001,-6.12802397276266,-5.13008336932807,-1.93750964688662,2.34788789548456,5.82160743009976,6.80832354227532
1,Hesse,2015-09-13,2015-09-20,-0.0800569112691397,-1.94648845444657,-1.59678661890403,-0.684010768716466,0.637523552620833,1.53966497158727,1.90868782667605
2,Hesse,2015-09-13,2015-09-27,-0.0511109158728577,-1.98315049455071,-1.69194047829935,-0.68928226360653,0.61357300950641,1.69169866350396,2.01524975739916
3,Hesse,2015-09-13,2015-10-04,-0.015013635250942,-2.08431492301747,-1.68624024811406,-0.652454423693276,0.656392430338231,1.88385029444679,2.16022999364552
4,Hesse,2015-09-13,2015-10-11,-0.0225801483004969,-1.9155389310011,-1.64151728024605,-0.728803882566024,0.695739521859595,1.56043461827133,1.95004037653089
5,Hesse,2015-09-13,2015-10-18,0.0592385982502509,-1.87288957487839,-1.67220063784554,-0.654126647562106,0.741760398231453,1.76699809431675,1.92053787769477
6,Hesse,2015-09-13,2015-10-25,0.0356489645280233,-2.02456027895865,-1.6371004833051,-0.654497165464506,0.662508628395757,1.6842093712472,2.00725476847227
1,Mecklenburg-Vorpommern,2015-09-13,2015-09-20,-0.103727328697605,-7.95763828750862,-6.85396992024409,-2.9698791624676,3.17931259969773,6.57236701377586,7.86010907080833
2,Mecklenburg-Vorpommern,2015-09-13,2015-09-27,-0.148336273269779,-8.07478696745683,-6.82377813574141,-3.09459517572693,2.8308978474198,7.23958381915802,8.4312245448256
3,Mecklenburg-Vorpommern,2015-09-13,2015-10-04,0.122567567444635,-8.03609827171791,-6.97418981562755,-2.78224262981435,3.37965390739269,7.14215733429266,8.29817411564927
4,Mecklenburg-Vorpommern,2015-09-13,2015-10-11,-0.100068045157508,-7.96917066175599,-6.81773620646717,-2.81107744452318,3.31712506629126,7.87057021243678,9.21255938210408
5,Mecklenburg-Vorpommern,2015-09-13,2015-10-18,0.2471187445058,-8.60919756175911,-6.82509723633767,-2.60934936066893,3.36166343155724,7.3649332667329,9.21823301458086
6,Mecklenburg-Vorpommern,2015-09-13,2015-10-25,0.0171714108643573,-8.57005625047858,-7.37020442180257,-2.6926121340318,3.11295582701605,7.49192937723872,8.89614723456188
1,Lower Saxony,2015-09-13,2015-09-20,0.0465392353273242,-2.43559114168275,-2.04824762139294,-0.85342229866484,0.896871098519688,2.16034253234823,2.51368019103263
2,Lower Saxony,2015-09-13,2015-09-27,0.0178777693750469,-2.53089367371592,-2.14096324455972,-0.925065341797705,0.869132831401516,1.96663121781466,2.36181651321022
3,Lower Saxony,2015-09-13,2015-10-04,0.0117543139528957,-2.48959591190965,-2.0950343279782,-0.833710340467177,0.893611289287852,2.25335846550627,2.61186517903206
4,Lower Saxony,2015-09-13,2015-10-11,0.05464563849993,-2.57735015313259,-2.04756604049365,-0.832363714116799,0.936575555288575,2.25775015100741,2.58793273109187
5,Lower Saxony,2015-09-13,2015-10-18,0.126964685784163,-2.33098429934445,-1.98776500634761,-0.709269133255611,0.911944525497735,2.0641326486069,2.34086258934375
6,Lower Saxony,2015-09-13,2015-10-25,0.016701728466933,-2.38640977859705,-1.93044367117738,-0.810368165715626,0.82529647321562,2.08407043695909,2.42312116960536
1,North Rhine-Westphalia,2015-09-13,2015-09-20,0.0310593615309981,-1.6865984863332,-1.37928820703384,-0.575734805925552,0.61383856307519,1.42061059800763,1.75241566067884
2,North Rhine-Westphalia,2015-09-13,2015-09-27,0.0126545452164602,-1.67834862204867,-1.41262748156442,-0.585211249871832,0.591872110691106,1.47555120327613,1.84667055986068
3,North Rhine-Westphalia,2015-09-13,2015-10-04,0.0152479671676328,-1.66130821274038,-1.40141652642193,-0.555460186126282,0.578255506698963,1.45633678539677,1.81164671330441
4,North Rhine-Westphalia,2015-09-13,2015-10-11,0.105651116840018,-1.58685852081508,-1.32168473887341,-0.493220589212039,0.658958658153594,1.55064856624528,1.83880000816366
5,North Rhine-Westphalia,2015-09-13,2015-10-18,0.108698976810543,-1.64184222159207,-1.39359017364536,-0.513827797245188,0.652484240624829,1.53085402921049,1.88919955121015
6,North Rhine-Westphalia,2015-09-13,2015-10-25,0.028689416833207,-1.68263814670412,-1.35661062356022,-0.54915624078521,0.672941839460087,1.49032540374581,1.7851693862808
1,Rhineland-Palatinate,2015-09-13,2015-09-20,-0.140351275616876,-4.53504200306534,-3.94982315396468,-1.56413361951014,1.51047330164507,3.95246803481564,4.70434241923773
2,Rhineland-Palatinate,2015-09-13,2015-09-27,-0.0946724693836663,-4.65859336196453,-3.63014721805403,-1.66689191063965,1.56417430471753,3.8226484474591,4.7981037302496
3,Rhineland-Palatinate,2015-09-13,2015-10-04,-0.0539579277558982,-4.89297657479394,-4.08870155776846,-1.61170360071934,1.61862971515078,3.94237011142328,4.56273779501784
4,Rhineland-Palatinate,2015-09-13,2015-10-11,-0.118689912345757,-4.68382682582891,-3.92057824121139,-1.59206744610184,1.50323728713469,3.68089744247198,4.6074141583919
5,Rhineland-Palatinate,2015-09-13,2015-10-18,0.0511980760888615,-4.36074389610793,-3.83320256598404,-1.42531799542179,1.72617646043412,3.95560891675758,4.76226914499518
6,Rhineland-Palatinate,2015-09-13,2015-10-25,0.139168487352521,-4.28623635487218,-3.58292403042188,-1.31544922717863,1.65411132084479,3.94639121357828,4.73670760162219
1,Saarland,2015-09-13,2015-09-20,-0.0140126064122848,-2.05872258491721,-1.70781334631964,-0.72488444445555,0.696913885670607,1.77281394599388,2.04579528564097
2,Saarland,2015-09-13,2015-09-27,-0.00849946362936715,-1.99574013890438,-1.7094151519024,-0.675161024780214,0.68787312817884,1.56772756029328,1.92753621829899
3,Saarland,2015-09-13,2015-10-04,0.00936055058048055,-1.97609984641571,-1.73178335662516,-0.663230571775734,0.674982169005092,1.62640562946569,2.07315157361531
4,Saarland,2015-09-13,2015-10-11,-0.0228222232262972,-1.99717342387765,-1.72349601529415,-0.699585534137141,0.707997855679997,1.75779724309879,2.09749931004675
5,Saarland,2015-09-13,2015-10-18,-0.0901666943293571,-2.08358562220229,-1.81585002565813,-0.820253005873685,0.676339913215349,1.65894777650803,1.9593052148062
6,Saarland,2015-09-13,2015-10-25,0.0237523972594149,-2.03324164603924,-1.729125358874,-0.683704582236298,0.710215943827627,1.77534320023133,2.10745793699033
1,Saxony,2015-09-13,2015-09-20,-0.12531860229726,-11.1468129160271,-9.24198409284358,-4.14243111824535,3.66877987764959,8.83233077641856,9.89950865088045
2,Saxony,2015-09-13,2015-09-27,0.446633296408768,-10.5195042857786,-8.91545927806668,-3.62884256786431,3.94912813835859,9.29828393826796,10.7467397069828
3,Saxony,2015-09-13,2015-10-04,0.11693089104566,-11.8391914269797,-9.57805631458391,-3.8703933194205,3.54515058197659,8.99350172929188,10.6572880770119
4,Saxony,2015-09-13,2015-10-11,0.231316021099295,-10.7286798831632,-9.00162200351231,-3.34260577361042,3.67292985150229,8.96355198168926,11.2161352264296
5,Saxony,2015-09-13,2015-10-18,0.075910665363123,-10.2021078848399,-8.10612190329143,-3.81402280672199,3.63729647054479,9.08833625632837,10.3511257255929
6,Saxony,2015-09-13,2015-10-25,-0.0350244773365376,-10.2779618617102,-8.06340321066841,-3.17544707941407,3.64239981577777,8.64401986352959,10.9697045207961
1,Saxony-Anhalt,2015-09-13,2015-09-20,0.0544705690078952,-10.7068441239856,-8.93965293836197,-3.79922086538549,3.91016298447406,8.95995153853248,10.6151449664663
2,Saxony-Anhalt,2015-09-13,2015-09-27,0.0449071038714358,-11.1242302608332,-9.62152856144198,-3.6589765092979,3.95913894161736,9.18989248186277,11.0429186387035
3,Saxony-Anhalt,2015-09-13,2015-10-04,-0.172293062028057,-11.2454918903041,-8.88461785820128,-4.00549365170796,3.75908078408858,9.61083104291727,10.8839361699397
4,Saxony-Anhalt,2015-09-13,2015-10-11,0.0246658069988592,-11.4419647444626,-9.67899837187873,-3.89253613183198,3.50930422201389,9.10074285170862,10.7529050091246
5,Saxony-Anhalt,2015-09-13,2015-10-18,-0.0218345161317373,-11.4236702523596,-9.02376290422348,-4.04487005208985,3.97992675183756,9.06176947059415,10.9310287026974
6,Saxony-Anhalt,2015-09-13,2015-10-25,0.117928225389719,-11.1566150774759,-9.06958736861398,-4.02190072868378,3.5985975360497,9.21346420189313,10.6527399803082
1,Schleswig-Holstein,2015-09-13,2015-09-20,-0.0174222164611296,-2.54210346294766,-2.19985130865576,-0.954902085800334,1.0070557919257,2.21067610585588,2.70948942006286
2,Schleswig-Holstein,2015-09-13,2015-09-27,-0.0413933015817746,-2.73084922558758,-2.17332961418241,-1.02747734569964,0.884169990553748,2.13084657223422,2.51067210408676
3,Schleswig-Holstein,2015-09-13,2015-10-04,-0.0426627882099676,-2.83351570377546,-2.34651441397645,-0.973655217484865,0.876397593999313,2.04150420610855,2.42027189423586
4,Schleswig-Holstein,2015-09-13,2015-10-11,0.0262401598797241,-2.67610429041837,-2.11072774144656,-0.919069091548315,1.00237247248771,2.27557093165217,2.84825933361567
5,Schleswig-Holstein,2015-09-13,2015-10-18,0.15053224833301,-2.59808359049342,-2.06908036555136,-0.796489388336469,0.973637392394297,2.23296272583749,2.65675734149097
6,Schleswig-Holstein,2015-09-13,2015-10-25,-0.0281716478786405,-2.47760711246639,-2.09433557805377,-0.902759639491424,0.932733151104898,2.19015739511225,2.57144667370572
1,Thuringia,2015-09-13,2015-09-20,-0.641679258990112,-11.3444809221434,-9.8881292380103,-4.13024790551208,3.57078278205708,9.86555217650228,11.8313262631332
2,Thuringia,2015-09-13,2015-09-27,0.111360215325359,-12.0510291442171,-9.75314500484325,-4.02217338607122,3.79114292015492,9.65254015205108,11.5735030491696
